day,timestr,a,b,c,d,e,f
229,10:56:00,365.16,7.085,41.858000000000004,44.53,46.7,10.255
229,10:57:00,365.03,6.985,41.818000000000005,44.535,46.75,10.255
229,10:58:00,365.115,7.085,41.835,44.545,46.75,10.255
229,10:59:00,365.19,6.975,41.845,44.555,46.76,10.255
229,11:00:00,364.795,6.965,41.76,44.47,46.78,10.255
229,11:01:00,364.805,7.065,41.695,44.455,46.76,10.255
229,11:02:00,365.0,6.975,41.693000000000005,44.515,46.72,10.255
229,11:03:00,364.78,6.965,41.695,44.465,46.66,10.255
229,11:04:00,364.66,6.965,41.735,44.495,46.65,10.255
229,11:05:00,364.76,6.935,41.703,44.44,46.62,10.255
229,11:06:00,364.575,7.035,41.718,44.395,46.63,10.255
229,11:07:00,364.155,7.025,41.641999999999996,44.295,46.67,10.255
229,11:08:00,363.885,7.015,41.58,44.195,46.66,10.255
229,11:09:00,363.895,7.035,41.626999999999995,44.195,46.6,10.255
229,11:10:00,363.61,6.925,41.586999999999996,44.255,46.6,10.255
229,11:11:00,363.605,6.915,41.535,44.225,46.65,10.255
229,11:12:00,363.75,6.925,41.611999999999995,44.295,46.65,10.255
229,11:13:00,363.625,6.925,41.57,44.31,46.64,10.255
229,11:14:00,363.21,6.925,41.472,44.245,46.69,10.255
229,11:15:00,363.19,7.015,41.417,44.185,46.72,10.255
229,11:16:00,362.825,7.005,41.355,44.115,46.66,10.255
229,11:17:00,362.91,6.915,41.37,44.155,46.7,10.255
229,11:18:00,363.69,6.925,41.49,44.225,46.76,10.255
229,11:19:00,363.69,6.915,41.49,44.205,46.79,10.255
229,11:20:00,363.255,7.015,41.403,44.185,46.74,10.255
229,11:21:00,363.245,6.925,41.45,46.111999999999995,46.82,10.255
229,11:22:00,363.595,7.025,41.477,44.25,46.86,10.255
229,11:23:00,363.45,7.035,41.428000000000004,44.255,46.85,10.255
229,11:24:00,363.905,7.045,41.513000000000005,44.315,46.83,10.255
229,11:25:00,363.67,7.035,41.455,44.275,46.79,10.255
229,11:26:00,363.755,6.935,41.45,44.285,46.81,10.255
229,11:27:00,363.56,6.935,41.383,44.245,46.85,10.255
229,11:28:00,363.53,6.935,41.375,44.235,46.84,10.255
229,11:29:00,363.255,6.925,41.34,44.195,46.85,10.255
229,11:30:00,363.325,7.025,41.39,44.21,46.84,10.255
229,11:31:00,363.725,7.035,41.47,44.26,46.8,10.255
229,11:32:00,363.86,7.045,41.468,40.05,46.87,10.255
229,11:33:00,363.405,7.035,41.361999999999995,44.215,46.9,10.255
229,11:34:00,363.51,7.035,41.403,44.21,46.86,10.255
229,11:35:00,363.35,6.925,41.306999999999995,44.155,46.82,10.255
229,11:36:00,363.13,7.015,41.193000000000005,44.105,46.79,10.255
229,11:37:00,363.115,7.025,41.208,44.085,46.7,10.255
229,11:38:00,362.87,7.035,41.167,44.065,46.75,10.255
229,11:39:00,363.035,6.935,41.181999999999995,44.105,46.75,10.255
229,11:40:00,363.23,6.935,41.21,47.506,46.77,10.255
229,11:41:00,363.36,7.035,41.227,44.185,46.78,10.255
229,11:42:00,363.93,7.045,41.313,44.215,46.82,10.255
229,11:43:00,363.86,7.045,41.245,44.185,46.79,10.255
229,11:44:00,363.955,7.035,41.255,44.225,46.84,10.255
229,11:45:00,364.49,7.055,41.431999999999995,44.33,46.83,10.255
229,11:46:00,364.225,7.055,41.388000000000005,44.315,46.84,10.255
229,11:47:00,364.255,7.045,41.375,44.325,46.91,10.255
229,11:48:00,364.15,7.045,41.395,41.364,46.9,10.255
229,11:49:00,363.655,7.035,41.32,44.235,46.86,10.255
229,11:50:00,363.815,6.935,41.395,44.265,46.87,10.255
229,11:51:00,364.155,7.055,41.498000000000005,44.355,46.85,10.255
229,11:52:00,364.12,7.055,41.505,44.365,46.85,10.255
229,11:53:00,364.46,7.055,41.58,44.415,46.88,10.255
229,11:54:00,364.11,6.965,41.55,44.385,46.87,10.255
229,11:55:00,364.17,7.065,41.593,44.395,46.9,10.255
229,11:56:00,364.335,7.065,41.62,44.395,46.82,10.255
229,11:57:00,364.18,7.045,41.505,44.325,46.85,10.255
229,11:58:00,364.12,6.955,41.505,44.345,46.81,10.255
229,11:59:00,364.29,6.955,41.635,44.435,46.79,10.255
229,12:00:00,364.635,6.965,41.663000000000004,44.505,46.8,10.255
229,12:01:00,364.715,7.055,41.635,44.485,46.73,10.255
229,12:02:00,364.455,6.955,41.597,44.455,46.76,10.255
229,12:03:00,364.265,6.955,41.605,44.435,46.74,10.255
229,12:04:00,364.415,7.045,41.563,44.405,46.79,10.255
229,12:05:00,364.17,6.945,41.485,44.365,46.76,10.255
229,12:06:00,363.71,7.055,41.44,44.325,46.68,10.255
229,12:07:00,364.255,7.065,41.633,45.934,46.61,10.255
229,12:08:00,364.075,7.055,41.516999999999996,44.325,46.6,10.255
229,12:09:00,363.975,6.955,41.485,44.305,46.68,10.255
229,12:10:00,363.945,6.945,41.44,44.285,46.72,10.255
229,12:11:00,363.65,6.945,41.388000000000005,44.27,46.69,10.255
229,12:12:00,363.28,7.035,41.398,44.255,46.77,10.255
229,12:13:00,363.675,7.035,41.458,44.295,46.77,10.255
229,12:14:00,363.825,6.945,41.445,44.295,46.73,10.255
229,12:15:00,363.835,6.945,41.472,44.305,46.74,10.255
229,12:16:00,363.84,7.045,41.443000000000005,44.33,46.85,10.255
229,12:17:00,363.445,6.945,41.37,44.275,46.9,10.255
229,12:18:00,363.515,6.935,41.403,44.275,46.87,10.255
229,12:19:00,363.415,6.945,41.325,44.245,46.75,10.255
229,12:20:00,363.54,6.945,41.333,44.255,46.77,10.255
229,12:21:00,363.595,7.045,41.352,44.468,46.84,10.255
229,12:22:00,363.395,6.935,41.295,44.265,46.86,10.255
229,12:23:00,363.28,7.035,41.275,44.215,46.84,10.255
229,12:24:00,363.165,6.935,41.218,44.205,46.97,10.255
229,12:25:00,363.15,7.035,41.218,44.225,46.94,10.255
229,12:26:00,363.445,6.945,41.26,44.265,47.01,10.255
229,12:27:00,363.305,6.945,41.236999999999995,44.255,46.98,10.255
229,12:28:00,363.435,7.045,41.215,46.058,47.0,10.255
229,12:29:00,363.24,6.935,41.188,44.245,46.97,10.255
229,12:30:00,363.67,6.935,41.292,44.335,46.99,10.255
229,12:31:00,363.635,6.935,41.285,44.315,47.01,10.255
229,12:32:00,363.685,6.945,41.335,44.365,46.92,10.255
229,12:33:00,363.525,7.035,41.285,44.315,46.91,10.255
229,12:34:00,363.345,7.035,41.28,44.315,46.87,10.255
229,12:35:00,363.56,6.945,41.336999999999996,44.355,46.85,10.255
229,12:36:00,363.955,7.055,41.383,44.425,46.85,10.255
229,12:37:00,363.7,7.045,41.31,44.365,46.91,10.255
229,12:38:00,363.655,7.045,41.33,44.375,46.91,10.255
229,12:39:00,363.49,7.045,41.27,44.345,46.83,10.255
229,12:40:00,363.505,6.935,41.263000000000005,44.305,46.89,10.255
229,12:41:00,363.5,7.035,41.306999999999995,44.345,46.8,10.255
229,12:42:00,363.61,6.935,41.325,44.365,46.83,10.255
229,12:43:00,363.735,7.035,41.315,44.375,46.81,10.255
229,12:44:00,363.655,7.035,41.297,44.375,46.83,10.255
229,12:45:00,363.65,6.935,41.3,44.365,46.83,10.255
229,12:46:00,363.68,6.935,41.306999999999995,40.669000000000004,46.89,10.255
229,12:47:00,363.86,6.945,41.37,44.018,46.94,10.255
229,12:48:00,363.84,7.035,41.361999999999995,44.425,46.91,10.255
229,12:49:00,364.005,7.035,41.415,44.455,46.91,10.255
229,12:50:00,364.205,6.935,41.443000000000005,44.485,46.86,10.255
229,12:51:00,363.84,7.035,41.391999999999996,44.425,46.96,10.255
229,12:52:00,363.875,7.035,41.431999999999995,44.415,46.96,10.255
229,12:53:00,363.595,6.935,41.37,44.355,47.03,10.255
229,12:54:00,363.65,7.025,41.355,44.335,47.06,10.255
229,12:55:00,363.855,7.035,41.403,44.385,46.98,10.255
229,12:56:00,363.8,7.025,41.375,44.355,46.97,10.255
229,12:57:00,363.73,6.925,41.321999999999996,44.355,47.01,10.255
229,12:58:00,363.605,6.925,41.33,44.36,47.07,10.255
229,12:59:00,363.505,7.015,41.266999999999996,44.315,47.07,10.255
229,13:00:00,363.48,7.005,41.266999999999996,44.305,47.04,10.255
229,13:01:00,363.295,6.995,41.265,44.255,47.06,10.255
229,13:02:00,363.18,7.005,41.233000000000004,44.19,47.13,10.255
229,13:03:00,363.325,6.915,41.236999999999995,44.195,47.13,10.255
229,13:04:00,363.39,6.925,41.233000000000004,44.175,47.11,10.255
229,13:05:00,363.425,7.025,41.248000000000005,44.175,47.12,10.255
229,13:06:00,363.405,6.925,41.258,44.195,47.04,10.255
229,13:07:00,363.395,7.025,41.266999999999996,44.205,47.03,10.255
229,13:08:00,363.24,6.925,41.265,44.185,47.07,10.255
229,13:09:00,363.225,6.925,41.258,44.19,47.07,10.255
229,13:10:00,363.52,7.025,41.343,44.255,47.05,10.255
229,13:11:00,363.445,7.025,41.358000000000004,44.28,46.95,10.255
229,13:12:00,363.475,7.025,41.37,44.325,46.91,10.255
229,13:13:00,363.385,7.025,41.35,47.391000000000005,46.84,10.255
229,13:14:00,363.335,7.025,41.335,44.295,46.91,10.255
229,13:15:00,363.13,6.925,41.315,44.275,46.92,10.255
229,13:16:00,363.295,6.925,41.375,44.335,46.87,10.255
229,13:17:00,363.14,7.015,41.28,44.305,46.76,10.255
229,13:18:00,362.69,7.015,41.275,44.285,46.8,10.255
229,13:19:00,362.625,6.915,41.325,44.285,46.78,10.255
229,13:20:00,362.53,7.015,41.361999999999995,44.335,46.85,10.255
229,13:21:00,362.305,6.915,41.325,44.305,46.89,10.255
229,13:22:00,362.055,6.915,41.285,44.285,46.88,10.255
229,13:23:00,362.21,6.915,41.321999999999996,44.33,46.94,10.255
229,13:24:00,362.16,7.015,41.315,44.305,46.9,10.255
229,13:25:00,361.985,6.905,41.255,44.265,46.84,10.255
229,13:26:00,362.005,6.895,41.251999999999995,44.265,46.85,10.255
229,13:27:00,362.28,7.005,41.24,44.255,46.84,10.255
229,13:28:00,362.345,6.895,41.236999999999995,48.643,46.86,10.255
229,13:29:00,362.65,6.905,41.33,44.315,46.89,10.255
229,13:30:00,362.48,6.905,41.292,44.285,46.85,10.255
229,13:31:00,362.385,6.905,41.28,44.275,46.9,10.255
229,13:32:00,362.435,7.005,41.27,44.275,46.9,10.255
229,13:33:00,361.92,6.985,41.19,44.205,46.91,10.255
229,13:34:00,361.36,6.965,41.16,44.175,46.99,10.255
229,13:35:00,361.325,6.865,41.15,44.115,46.93,10.255
229,13:36:00,361.19,6.875,41.125,44.125,46.95,10.255
229,13:37:00,361.62,6.875,41.195,44.215,46.97,10.255
229,13:38:00,361.54,6.975,41.167,44.195,46.96,10.255
229,13:39:00,361.45,6.975,41.172,44.185,46.98,10.255
229,13:40:00,361.475,6.875,41.135,44.175,46.92,10.255
229,13:41:00,361.255,6.875,41.126999999999995,47.809,46.94,10.255
229,13:42:00,361.215,6.865,41.047,42.038000000000004,46.88,10.255
229,13:43:00,360.735,6.865,41.008,44.025,46.83,10.255
229,13:44:00,360.905,6.965,41.045,44.095,46.85,10.255
229,13:45:00,360.7,6.945,40.995,44.065,46.86,10.255
229,13:46:00,361.13,6.855,41.06,44.105,46.87,10.255
229,13:47:00,361.44,6.855,41.075,44.135,46.81,10.255
229,13:48:00,360.91,6.855,41.063,44.125,46.8,10.255
229,13:49:00,360.79,6.955,41.1,44.195,46.84,10.255
229,13:50:00,361.125,6.965,41.135,44.215,46.81,10.255
229,13:51:00,361.065,6.945,41.075,44.175,46.8,10.255
229,13:52:00,361.035,6.945,41.056999999999995,44.155,46.79,10.255
229,13:53:00,361.025,6.835,41.04,44.135,46.85,10.255
229,13:54:00,360.765,6.925,40.98,44.1,46.84,10.255
229,13:55:00,360.915,6.935,41.0,44.115,46.9,10.255
229,13:56:00,361.23,6.935,41.04,44.125,46.86,10.255
229,13:57:00,361.025,6.945,41.028,45.813,46.93,10.255
229,13:58:00,361.14,6.955,41.047,44.17,47.02,10.255
229,13:59:00,360.9,6.845,41.001999999999995,44.14,47.04,10.255
229,14:00:00,360.725,6.845,40.96,44.09,46.98,10.255
229,14:01:00,360.43,6.935,40.97,44.105,47.02,10.255
229,14:02:00,360.87,6.945,41.086999999999996,44.195,47.04,10.255
229,14:03:00,360.705,6.845,41.025,44.135,47.06,10.255
229,14:04:00,360.605,6.935,41.02,44.135,47.08,10.255
229,14:05:00,360.205,6.935,40.961999999999996,44.065,47.09,10.255
229,14:06:00,360.21,6.935,40.922,40.485,47.13,10.255
229,14:07:00,359.72,6.915,40.821999999999996,43.96,47.13,10.255
229,14:08:00,360.055,6.825,40.883,44.025,47.16,10.255
229,14:09:00,359.94,6.925,40.81,43.985,47.15,10.255
229,14:10:00,359.995,6.835,40.836999999999996,44.045,47.15,10.255
229,14:11:00,359.715,6.925,40.792,43.985,47.11,10.255
229,14:12:00,359.865,6.825,40.785,44.097,47.14,10.255
229,14:13:00,359.665,6.925,40.815,43.98,47.16,10.255
229,14:14:00,359.74,6.815,40.78,43.995,47.19,10.255
229,14:15:00,360.0,6.835,40.843,44.075,47.21,10.255
229,14:16:00,360.055,6.825,40.818000000000005,44.065,47.23,10.255
229,14:17:00,359.68,6.815,40.77,43.995,47.24,10.255
229,14:18:00,359.575,6.815,40.758,43.995,47.23,10.255
229,14:19:00,359.105,6.905,40.725,43.945,47.19,10.255
229,14:20:00,358.72,6.805,40.685,43.925,47.16,10.255
229,14:21:00,358.52,6.905,40.655,43.925,47.17,10.255
229,14:22:00,358.71,6.785,40.665,43.895,47.07,10.255
229,14:23:00,358.32,6.785,40.626999999999995,43.825,47.06,10.255
229,14:24:00,358.2,6.895,40.655,43.855,46.99,10.255
229,14:25:00,357.875,6.795,40.611999999999995,43.865,46.97,10.255
229,14:26:00,357.67,6.895,40.585,43.885,46.92,10.255
229,14:27:00,357.345,6.915,40.553000000000004,43.885,46.88,10.255
229,14:28:00,357.885,6.915,40.56,43.905,46.92,10.255
229,14:29:00,358.385,6.815,40.553000000000004,43.905,46.94,10.255
229,14:30:00,358.325,6.805,40.523,43.915,46.89,10.255
229,14:31:00,358.49,6.805,40.545,43.925,46.91,10.255
229,14:32:00,358.235,6.895,40.443000000000005,43.865,46.92,10.255
229,14:33:00,358.5,6.885,40.443000000000005,43.855,46.91,10.255
229,14:34:00,358.45,6.885,40.438,43.865,46.88,10.255
229,14:35:00,357.79,6.885,40.38,43.82,46.96,10.255
229,14:36:00,357.63,6.885,40.438,43.835,46.93,10.255
229,14:37:00,357.53,6.885,40.435,43.815,46.93,10.255
229,14:38:00,358.04,6.775,40.443000000000005,43.83,46.93,10.255
229,14:39:00,358.765,6.785,40.465,43.885,46.95,10.255
229,14:40:00,359.195,6.895,40.54,43.975,46.94,10.255
229,14:41:00,358.925,6.795,40.485,43.925,46.94,10.255
229,14:42:00,359.055,6.895,40.483000000000004,43.95,46.99,10.015
229,14:43:00,359.335,6.905,40.542,44.025,47.04,10.015
229,14:44:00,359.455,6.805,40.545,44.03,47.07,10.015
229,14:45:00,359.945,6.835,40.615,44.085,46.99,10.015
229,14:46:00,359.68,6.925,40.547,44.025,47.02,10.015
229,14:47:00,359.3,6.925,40.515,43.995,46.97,10.015
229,14:48:00,359.135,6.815,40.472,43.935,46.94,10.015
229,14:49:00,358.82,6.915,40.425,43.875,46.97,10.015
229,14:50:00,359.065,6.815,40.438,43.895,46.94,10.015
229,14:51:00,359.01,6.915,40.453,43.895,46.96,10.015
229,14:52:00,359.02,6.915,40.486999999999995,43.955,46.92,10.015
229,14:53:00,358.195,6.795,40.39,43.86,46.96,10.015
229,14:54:00,358.13,6.785,40.361999999999995,43.835,46.88,10.015
229,14:55:00,358.48,6.895,40.403,43.895,46.91,10.015
229,14:56:00,358.22,6.895,40.391999999999996,43.855,46.97,10.015
229,14:57:00,358.53,6.805,40.415,43.895,46.91,10.015
229,14:58:00,358.845,6.805,40.398,43.915,46.9,10.015
229,14:59:00,358.565,6.805,40.343,43.895,46.95,10.015
229,15:00:00,358.255,6.795,40.318000000000005,45.577,47.0,10.015
229,15:01:00,358.13,6.795,40.273,43.855,46.99,9.965
229,15:02:00,358.49,6.805,40.305,43.825,46.9,9.965
229,15:03:00,358.45,6.805,40.305,43.855,46.93,9.965
229,15:04:00,358.59,6.815,40.33,43.885,46.79,9.965
229,15:05:00,358.58,6.905,40.297,43.875,46.81,9.965
229,15:06:00,358.84,6.805,40.33,43.905,46.69,9.965
229,15:07:00,358.535,6.805,40.305,43.88,46.67,9.965
229,15:08:00,358.41,6.905,40.26,43.855,46.68,9.965
229,15:09:00,358.36,6.795,40.275,43.865,46.68,9.965
229,15:10:00,358.25,6.895,40.227,43.805,46.58,9.965
229,15:11:00,358.3,6.795,40.205,43.78,46.52,9.965
229,15:12:00,358.5,6.905,40.17,43.795,46.53,9.965
229,15:13:00,358.125,6.795,40.157,43.765,46.55,9.965
229,15:14:00,357.885,6.785,40.148,43.755,46.51,9.965
229,15:15:00,357.785,6.785,40.123000000000005,43.78,46.43,9.965
229,15:16:00,357.285,6.775,40.07,43.715,46.44,9.965
229,15:17:00,357.04,6.865,40.035,43.205,46.42,9.965
229,15:18:00,357.305,6.765,40.056999999999995,43.665,46.38,9.965
229,15:19:00,357.41,6.875,40.1,43.695,46.39,9.965
229,15:20:00,357.635,6.775,40.148,43.755,46.35,9.965
229,15:21:00,358.03,6.875,40.172,43.765,46.34,9.965
229,15:22:00,358.38,6.885,40.155,43.805,46.28,9.965
229,15:23:00,358.32,6.785,40.188,43.825,46.26,9.965
229,15:24:00,358.915,6.825,40.361999999999995,43.965,46.23,9.965
229,15:25:00,358.33,6.895,40.25,43.865,46.22,9.965
229,15:26:00,358.93,6.805,40.305,43.915,46.23,9.965
229,15:27:00,358.9,6.795,40.288000000000004,43.905,46.27,9.965
229,15:28:00,358.28,6.795,40.235,43.85,46.31,9.965
229,15:29:00,358.57,6.905,40.266999999999996,43.905,46.24,9.965
229,15:30:00,358.475,6.795,40.26,43.885,46.22,9.965
229,15:31:00,357.985,6.895,40.243,43.865,46.2,9.965
229,15:32:00,358.21,6.795,40.215,43.815,46.24,9.965
229,15:33:00,358.235,6.795,40.196999999999996,44.297,46.23,9.965
229,15:34:00,358.085,6.785,40.17,43.805,46.28,9.965
229,15:35:00,357.595,6.785,40.133,43.785,46.26,9.965
229,15:36:00,357.44,6.785,40.138000000000005,43.765,46.26,9.965
229,15:37:00,357.175,6.895,40.155,43.775,46.28,9.965
229,15:38:00,357.36,6.905,40.175,41.854,46.35,9.965
229,15:39:00,357.26,6.805,40.153,43.805,46.37,9.965
229,15:40:00,357.22,6.905,40.19,43.845,46.31,9.965
229,15:41:00,356.65,6.905,40.138000000000005,43.815,46.34,9.965
229,15:42:00,356.75,6.905,40.115,43.78,46.4,9.965
229,15:43:00,356.335,6.905,40.12,43.795,46.46,9.965
229,15:44:00,356.57,6.915,40.172,43.855,46.48,9.965
229,15:45:00,357.06,6.925,40.13,43.905,46.46,9.965
229,15:46:00,356.85,6.835,40.125,43.885,46.5,9.965
229,15:47:00,357.19,6.835,40.141999999999996,43.925,46.47,9.965
229,15:48:00,356.89,6.935,40.135,43.935,46.48,9.965
229,15:49:00,356.555,6.935,40.123000000000005,43.955,46.48,9.965
229,15:50:00,356.955,6.935,40.15,43.975,46.5,9.965
229,15:51:00,357.065,6.945,40.196999999999996,43.985,46.45,9.965
229,15:52:00,357.74,6.865,40.243,44.025,46.41,9.965
229,15:53:00,357.615,6.855,40.236999999999995,44.005,46.45,9.965
229,15:54:00,357.23,6.835,40.138000000000005,43.905,46.42,9.965
229,15:55:00,356.62,6.815,40.118,43.925,46.46,9.965
229,15:56:00,356.35,6.805,40.028,43.825,46.48,9.965
229,15:57:00,356.22,6.805,40.016999999999996,43.815,46.41,9.965
229,15:58:00,356.365,6.915,39.968,43.805,46.34,9.965
229,15:59:00,356.055,6.805,39.958,43.755,46.25,9.965
229,16:00:00,356.055,6.975,39.998000000000005,43.785,46.26,9.965
232,09:30:00,364.725,7.145,41.508,44.92,46.59,9.965
232,09:31:00,364.595,7.215,41.368,44.66,46.61,9.965
232,09:32:00,363.46,7.005,41.24,44.715,46.61,9.965
232,09:33:00,363.415,7.065,41.18,44.73,46.61,9.965
232,09:34:00,363.375,7.135,41.211999999999996,44.735,46.6,9.965
232,09:35:00,363.03,7.04,41.068000000000005,44.7,46.59,9.965
232,09:36:00,362.89,6.995,41.032,44.695,46.6,9.965
232,09:37:00,363.01,7.005,41.11,44.675,46.51,9.965
232,09:38:00,362.28,6.965,40.946999999999996,44.635,46.56,9.965
232,09:39:00,361.865,7.035,40.855,46.407,46.53,9.965
232,09:40:00,361.93,7.055,40.88,47.338,46.48,9.965
232,09:41:00,361.825,7.035,40.895,47.318000000000005,46.57,9.965
232,09:42:00,361.555,7.025,40.77,44.38,46.51,9.965
232,09:43:00,361.425,6.915,40.696999999999996,44.36,46.44,9.965
232,09:44:00,361.675,6.915,40.833,44.39,46.43,9.965
232,09:45:00,361.49,7.015,40.94,44.34,46.37,9.965
232,09:46:00,361.41,7.025,40.765,44.27,46.29,9.965
232,09:47:00,361.92,6.945,40.87,44.31,46.34,9.965
232,09:48:00,361.39,7.025,40.773,44.21,46.23,9.965
232,09:49:00,361.73,7.035,40.92,44.25,46.28,9.965
232,09:50:00,361.98,7.055,41.028,44.34,46.27,9.965
232,09:51:00,361.74,6.945,40.938,44.36,46.31,9.965
232,09:52:00,361.11,6.945,40.88,44.275,46.28,9.965
232,09:53:00,361.04,7.025,40.843,44.265,46.37,9.965
232,09:54:00,360.425,6.915,40.87,44.24,46.42,9.965
232,09:55:00,360.405,6.995,40.785,44.135,46.4,9.965
232,09:56:00,359.855,6.895,40.813,44.185,46.36,9.965
232,09:57:00,359.925,6.995,40.847,44.22,46.38,9.965
232,09:58:00,360.06,6.895,40.84,44.255,46.35,9.965
232,09:59:00,360.045,6.895,40.847,44.28,46.42,9.965
232,10:00:00,359.6,6.875,40.852,44.266000000000005,46.38,9.965
232,10:01:00,359.73,6.975,40.885,44.255,46.38,9.965
232,10:02:00,360.14,6.875,40.983000000000004,44.345,46.44,9.965
232,10:03:00,359.83,6.965,40.915,44.285,46.46,9.965
232,10:04:00,359.07,6.955,40.795,44.255,46.4,9.965
232,10:05:00,359.225,6.945,40.891999999999996,44.325,46.47,9.965
232,10:06:00,358.69,6.935,40.733000000000004,44.205,46.46,9.965
232,10:07:00,358.465,6.945,40.751999999999995,44.18,46.47,9.965
232,10:08:00,359.045,6.945,40.775,44.205,46.41,9.965
232,10:09:00,358.77,6.815,40.715,44.195,46.43,9.965
232,10:10:00,358.695,6.905,40.71,44.185,46.5,9.965
232,10:11:00,358.1,6.905,40.678000000000004,44.135,46.4,9.965
232,10:12:00,358.065,6.895,40.695,44.15,46.43,9.965
232,10:13:00,358.375,6.795,40.74,44.155,46.45,9.965
232,10:14:00,359.055,6.925,40.847,44.225,46.41,9.965
232,10:15:00,358.92,6.925,40.875,44.26,46.36,9.965
232,10:16:00,359.585,6.825,40.93,44.295,46.38,9.965
232,10:17:00,359.13,6.895,40.847,44.235,46.34,9.965
232,10:18:00,359.74,6.805,40.87,44.32,46.4,9.965
232,10:19:00,359.615,6.925,40.9,44.325,46.44,9.965
232,10:20:00,359.84,6.825,40.935,44.355,46.47,9.965
232,10:21:00,360.125,6.925,40.93,44.385,46.5,9.965
232,10:22:00,359.995,6.805,40.905,44.365,46.57,9.965
232,10:23:00,360.23,6.905,40.907,44.355,46.5,9.965
232,10:24:00,360.585,6.785,40.917,44.315,46.43,9.965
232,10:25:00,360.68,6.765,40.903,44.295,46.31,9.965
232,10:26:00,361.09,6.775,40.975,44.395,46.26,9.965
232,10:27:00,361.265,6.735,40.98,44.445,46.24,9.965
232,10:28:00,360.92,6.725,40.907,44.375,46.22,10.065
232,10:29:00,360.49,6.815,40.852,44.345,46.22,10.065
232,10:30:00,360.825,6.745,40.938,44.345,46.17,10.065
232,10:31:00,361.125,6.845,40.945,44.395,46.18,10.065
232,10:32:00,361.265,6.745,40.95,44.365,46.25,10.065
232,10:33:00,361.24,6.735,40.922,44.375,46.33,10.065
232,10:34:00,360.99,6.745,40.953,44.405,46.31,10.065
